Order Date,Quantity,Sales,Profit,Discount,Quantity_Lag_1,Quantity_Lag_2,Quantity_Rolling_Mean_3,Sales_Lag_1,Profit_Lag_1,Month,Year,Week_of_Year,Sub-Category
2015-03-15,18,689.4200000000001,211.14,0.12000000000000002,23.0,0.0,7.666666666666667,1282.55,185.8,3,2015,11,Furnishings
2015-03-22,3,135.09,33.74,0.0,18.0,23.0,13.666666666666666,689.4200000000001,211.14,3,2015,12,Furnishings
2015-03-29,8,66.82,22.69,0.0,3.0,18.0,14.666666666666666,135.09,33.74,3,2015,13,Furnishings
2015-04-05,28,372.09,88.07000000000001,0.24,8.0,3.0,9.666666666666666,66.82,22.69,4,2015,14,Furnishings
2015-04-12,20,190.14,52.730000000000004,0.04,28.0,8.0,13.0,372.09,88.07000000000001,4,2015,15,Furnishings
2015-04-19,11,1240.7,138.48,0.0,20.0,28.0,18.666666666666668,190.14,52.730000000000004,4,2015,16,Furnishings
2015-04-26,2,97.04,1.21,0.2,11.0,20.0,19.666666666666668,1240.7,138.48,4,2015,17,Furnishings
2015-05-03,15,103.46,20.1,0.16,2.0,11.0,11.0,97.04,1.21,5,2015,18,Furnishings
2015-05-10,18,647.3,-63.75,0.2333333333333333,15.0,2.0,9.333333333333334,103.46,20.1,5,2015,19,Furnishings
2015-05-17,3,122.91,34.41,0.0,18.0,15.0,11.666666666666666,647.3,-63.75,5,2015,20,Furnishings
2015-05-24,13,238.46999999999997,39.980000000000004,0.1,3.0,18.0,12.0,122.91,34.41,5,2015,21,Furnishings
2015-05-31,18,158.57999999999998,-41.2,0.13333333333333333,13.0,3.0,11.333333333333334,238.46999999999997,39.980000000000004,5,2015,22,Furnishings
2015-06-07,12,605.04,166.35000000000002,0.0,18.0,13.0,11.333333333333334,158.57999999999998,-41.2,6,2015,23,Furnishings
2015-06-14,19,562.9200000000001,171.02,0.1,12.0,18.0,14.333333333333334,605.04,166.35000000000002,6,2015,24,Furnishings
2015-06-21,26,811.3599999999999,119.29,0.10000000000000002,19.0,12.0,16.333333333333332,562.9200000000001,171.02,6,2015,25,Furnishings
2015-06-28,17,307.65,45.95,0.19999999999999998,26.0,19.0,19.0,811.3599999999999,119.29,6,2015,26,Furnishings
2015-07-05,1,20.1,1.76,0.2,17.0,26.0,20.666666666666668,307.65,45.95,7,2015,27,Furnishings
2015-07-12,12,357.82,-21.610000000000003,0.19999999999999998,1.0,17.0,14.666666666666666,20.1,1.76,7,2015,28,Furnishings
2015-07-19,1,7.38,2.14,0.0,12.0,1.0,10.0,357.82,-21.610000000000003,7,2015,29,Furnishings
2015-07-26,6,149.76,56.31,0.0,1.0,12.0,4.666666666666667,7.38,2.14,7,2015,30,Furnishings
2015-08-02,3,5.28,2.32,0.0,6.0,1.0,6.333333333333333,149.76,56.31,8,2015,31,Furnishings
2015-08-09,30,699.9599999999999,148.07999999999998,0.08,3.0,6.0,3.3333333333333335,5.28,2.32,8,2015,32,Furnishings
2015-08-16,28,811.89,77.51,0.125,30.0,3.0,13.0,699.9599999999999,148.07999999999998,8,2015,33,Furnishings
2015-08-23,1,25.98,-3.9,0.2,28.0,30.0,20.333333333333332,811.89,77.51,8,2015,34,Furnishings
2015-08-30,12,47.050000000000004,-14.159999999999998,0.3,1.0,28.0,19.666666666666668,25.98,-3.9,8,2015,35,Furnishings
2015-09-06,6,396.14,61.8,0.3,12.0,1.0,13.666666666666666,47.050000000000004,-14.159999999999998,9,2015,36,Furnishings
2015-09-13,28,759.01,151.06,0.0,6.0,12.0,6.333333333333333,396.14,61.8,9,2015,37,Furnishings
2015-09-20,15,303.06,35.28,0.19999999999999998,28.0,6.0,15.333333333333334,759.01,151.06,9,2015,38,Furnishings
2015-09-27,16,382.01,69.13,0.19999999999999998,15.0,28.0,16.333333333333332,303.06,35.28,9,2015,39,Furnishings
2015-10-04,0,0.0,0.0,0.0,16.0,15.0,19.666666666666668,382.01,69.13,10,2015,40,Furnishings
2015-10-11,9,135.9,45.93,0.0,0.0,16.0,10.333333333333334,0.0,0.0,10,2015,41,Furnishings
2015-10-18,11,158.63,-85.84,0.19999999999999998,9.0,0.0,8.333333333333334,135.9,45.93,10,2015,42,Furnishings
2015-10-25,13,90.78,30.01,0.0,11.0,9.0,6.666666666666667,158.63,-85.84,10,2015,43,Furnishings
2015-11-01,16,72.7,25.75,0.06666666666666667,13.0,11.0,11.0,90.78,30.01,11,2015,44,Furnishings
2015-11-08,26,561.01,94.32,0.17142857142857146,16.0,13.0,13.333333333333334,72.7,25.75,11,2015,45,Furnishings
2015-11-15,48,651.52,136.04,0.13999999999999999,26.0,16.0,18.333333333333332,561.01,94.32,11,2015,46,Furnishings
2015-11-22,26,615.78,156.56,0.1111111111111111,48.0,26.0,30.0,651.52,136.04,11,2015,47,Furnishings
2015-11-29,43,1437.16,128.85,0.19999999999999998,26.0,48.0,33.333333333333336,615.78,156.56,11,2015,48,Furnishings
2015-12-06,21,536.35,49.1,0.2285714285714286,43.0,26.0,39.0,1437.16,128.85,12,2015,49,Furnishings
2015-12-13,1,7.76,-2.13,0.6,21.0,43.0,30.0,536.35,49.1,12,2015,50,Furnishings
2015-12-20,24,572.63,78.77000000000001,0.17142857142857143,1.0,21.0,21.666666666666668,7.76,-2.13,12,2015,51,Furnishings
2015-12-27,14,669.64,-80.5,0.24,24.0,1.0,15.333333333333334,572.63,78.77000000000001,12,2015,52,Furnishings
2016-01-03,5,14.76,-11.44,0.6,14.0,24.0,13.0,669.64,-80.5,1,2016,53,Furnishings
2016-01-10,14,260.02,78.5,0.05,5.0,14.0,14.333333333333334,14.76,-11.44,1,2016,1,Furnishings
2016-01-17,12,177.16,60.05,0.0,14.0,5.0,11.0,260.02,78.5,1,2016,2,Furnishings
2016-01-24,20,184.16,63.25,0.06666666666666667,12.0,14.0,10.333333333333334,177.16,60.05,1,2016,3,Furnishings
2016-01-31,1,45.98,7.82,0.0,20.0,12.0,15.333333333333334,184.16,63.25,1,2016,4,Furnishings
2016-02-07,16,319.73,17.38000000000001,0.15,1.0,20.0,11.0,45.98,7.82,2,2016,5,Furnishings
2016-02-14,19,221.74999999999997,-31.630000000000003,0.12,16.0,1.0,12.333333333333334,319.73,17.38000000000001,2,2016,6,Furnishings
2016-02-21,18,567.29,145.16000000000003,0.0,19.0,16.0,12.0,221.74999999999997,-31.630000000000003,2,2016,7,Furnishings
2016-02-28,2,16.19,-6.88,0.6,18.0,19.0,17.666666666666668,567.29,145.16000000000003,2,2016,8,Furnishings
2016-03-06,9,158.37,44.44,0.06666666666666667,2.0,18.0,13.0,16.19,-6.88,3,2016,9,Furnishings
2016-03-13,25,428.95,-6.58,0.17142857142857143,9.0,2.0,9.666666666666666,158.37,44.44,3,2016,10,Furnishings
2016-03-20,24,1131.87,315.07,0.03333333333333333,25.0,9.0,12.0,428.95,-6.58,3,2016,11,Furnishings
2016-03-27,5,60.16,19.88,0.0,24.0,25.0,19.333333333333332,1131.87,315.07,3,2016,12,Furnishings
2016-04-03,10,428.37,128.15,0.1,5.0,24.0,18.0,60.16,19.88,4,2016,13,Furnishings
2016-04-10,46,882.15,-219.73000000000002,0.16666666666666666,10.0,5.0,13.0,428.37,128.15,4,2016,14,Furnishings
2016-04-17,41,597.65,14.279999999999998,0.19999999999999998,46.0,10.0,20.333333333333332,882.15,-219.73000000000002,4,2016,15,Furnishings
2016-04-24,10,246.06,-48.07,0.19999999999999998,41.0,46.0,32.333333333333336,597.65,14.279999999999998,4,2016,16,Furnishings
2016-05-01,12,164.84,-19.65,0.4666666666666666,10.0,41.0,32.333333333333336,246.06,-48.07,5,2016,17,Furnishings
2016-05-08,8,35.56,10.5,0.1,12.0,10.0,21.0,164.84,-19.65,5,2016,18,Furnishings
2016-05-15,23,489.26,133.32,0.175,8.0,12.0,10.0,35.56,10.5,5,2016,19,Furnishings
2016-05-22,19,271.53000000000003,34.57,0.15,23.0,8.0,14.333333333333334,489.26,133.32,5,2016,20,Furnishings
2016-05-29,17,180.88,24.500000000000004,0.2333333333333333,19.0,23.0,16.666666666666668,271.53000000000003,34.57,5,2016,21,Furnishings
2016-06-05,36,634.87,-166.98,0.22857142857142856,17.0,19.0,19.666666666666668,180.88,24.500000000000004,6,2016,22,Furnishings
2016-06-12,10,823.09,66.99,0.15000000000000002,36.0,17.0,24.0,634.87,-166.98,6,2016,23,Furnishings
2016-06-19,6,275.08000000000004,-9.22,0.1,10.0,36.0,21.0,823.09,66.99,6,2016,24,Furnishings
2016-06-26,11,150.28,16.729999999999997,0.15,6.0,10.0,17.333333333333332,275.08000000000004,-9.22,6,2016,25,Furnishings
2016-07-03,3,23.08,-10.96,0.6,11.0,6.0,9.0,150.28,16.729999999999997,7,2016,26,Furnishings
2016-07-10,21,339.62,74.21,0.19999999999999998,3.0,11.0,6.666666666666667,23.08,-10.96,7,2016,27,Furnishings
2016-07-17,24,188.55,25.669999999999998,0.17142857142857143,21.0,3.0,11.666666666666666,339.62,74.21,7,2016,28,Furnishings
2016-07-24,8,197.23000000000002,79.44,0.1,24.0,21.0,16.0,188.55,25.669999999999998,7,2016,29,Furnishings
2016-07-31,31,1020.62,-225.93999999999997,0.19999999999999998,8.0,24.0,17.666666666666668,197.23000000000002,79.44,7,2016,30,Furnishings
2016-08-07,22,612.54,125.19999999999999,0.04,31.0,8.0,21.0,1020.62,-225.93999999999997,8,2016,31,Furnishings
2016-08-14,16,299.9,-173.39000000000001,0.44999999999999996,22.0,31.0,20.333333333333332,612.54,125.19999999999999,8,2016,32,Furnishings
2016-08-21,10,326.91999999999996,37.72,0.39999999999999997,16.0,22.0,23.0,299.9,-173.39000000000001,8,2016,33,Furnishings
2016-08-28,9,307.48,40.7,0.26666666666666666,10.0,16.0,16.0,326.91999999999996,37.72,8,2016,34,Furnishings
2016-09-04,6,62.21,19.78,0.1,9.0,10.0,11.666666666666666,307.48,40.7,9,2016,35,Furnishings
2016-09-11,14,682.6899999999999,-22.09,0.25,6.0,9.0,8.333333333333334,62.21,19.78,9,2016,36,Furnishings
2016-09-18,28,1718.63,516.83,0.03333333333333333,14.0,6.0,9.666666666666666,682.6899999999999,-22.09,9,2016,37,Furnishings
2016-09-25,47,985.32,78.26,0.10909090909090911,28.0,14.0,16.0,1718.63,516.83,9,2016,38,Furnishings
2016-10-02,5,24.85,7.7,0.0,47.0,28.0,29.666666666666668,985.32,78.26,10,2016,39,Furnishings
2016-10-09,0,0.0,0.0,0.0,5.0,47.0,26.666666666666668,24.85,7.7,10,2016,40,Furnishings
2016-10-16,34,924.17,122.65999999999997,0.2,0.0,5.0,17.333333333333332,0.0,0.0,10,2016,41,Furnishings
2016-10-23,26,296.09,67.7,0.13333333333333333,34.0,0.0,13.0,924.17,122.65999999999997,10,2016,42,Furnishings
2016-10-30,25,1218.57,220.21,0.08571428571428573,26.0,34.0,20.0,296.09,67.7,10,2016,43,Furnishings
2016-11-06,29,174.79000000000002,40.87,0.25,25.0,26.0,28.333333333333332,1218.57,220.21,11,2016,44,Furnishings
2016-11-13,17,117.8,40.99,0.0,29.0,25.0,26.666666666666668,174.79000000000002,40.87,11,2016,45,Furnishings
2016-11-20,14,109.86,14.3,0.27999999999999997,17.0,29.0,23.666666666666668,117.8,40.99,11,2016,46,Furnishings
2016-11-27,32,1129.55,473.13,0.06666666666666668,14.0,17.0,20.0,109.86,14.3,11,2016,47,Furnishings
2016-12-04,4,242.18,-302.72,0.6,32.0,14.0,21.0,1129.55,473.13,12,2016,48,Furnishings
2016-12-11,21,157.64,29.560000000000002,0.2285714285714286,4.0,32.0,16.666666666666668,242.18,-302.72,12,2016,49,Furnishings
2016-12-18,34,1081.29,430.02000000000004,0.0,21.0,4.0,19.0,157.64,29.560000000000002,12,2016,50,Furnishings
2016-12-25,60,3312.1,816.93,0.0923076923076923,34.0,21.0,19.666666666666668,1081.29,430.02000000000004,12,2016,51,Furnishings
2017-01-01,26,735.31,44.43000000000001,0.2,60.0,34.0,38.333333333333336,3312.1,816.93,1,2017,52,Furnishings
2017-01-08,3,127.95,21.75,0.0,26.0,60.0,40.0,735.31,44.43000000000001,1,2017,1,Furnishings
2017-01-15,23,850.3299999999999,170.23,0.08,3.0,26.0,29.666666666666668,127.95,21.75,1,2017,2,Furnishings
2017-01-22,6,59.89,14.489999999999998,0.1,23.0,3.0,17.333333333333332,850.3299999999999,170.23,1,2017,3,Furnishings
2017-01-29,7,77.63,29.080000000000002,0.0,6.0,23.0,10.666666666666666,59.89,14.489999999999998,1,2017,4,Furnishings
2017-02-05,17,486.46000000000004,76.0,0.0,7.0,6.0,12.0,77.63,29.080000000000002,2,2017,5,Furnishings
2017-02-12,37,781.52,84.12,0.16363636363636364,17.0,7.0,10.0,486.46000000000004,76.0,2,2017,6,Furnishings
2017-02-19,5,159.89,29.92,0.19999999999999998,37.0,17.0,20.333333333333332,781.52,84.12,2,2017,7,Furnishings
2017-02-26,3,90.93,23.66,0.1,5.0,37.0,19.666666666666668,159.89,29.92,2,2017,8,Furnishings
2017-03-05,7,80.12,-11.15,0.3333333333333333,3.0,5.0,15.0,90.93,23.66,3,2017,9,Furnishings
2017-03-12,34,625.97,148.23,0.13333333333333333,7.0,3.0,5.0,80.12,-11.15,3,2017,10,Furnishings
2017-03-19,10,164.70999999999998,-20.89,0.26666666666666666,34.0,7.0,14.666666666666666,625.97,148.23,3,2017,11,Furnishings
2017-03-26,14,294.82,105.80000000000001,0.0,10.0,34.0,17.0,164.70999999999998,-20.89,3,2017,12,Furnishings
2017-04-02,14,199.99,74.72,0.05,14.0,10.0,19.333333333333332,294.82,105.80000000000001,4,2017,13,Furnishings
2017-04-09,13,165.82,-93.07,0.4666666666666666,14.0,14.0,12.666666666666666,199.99,74.72,4,2017,14,Furnishings
2017-04-16,17,369.99,110.52,0.06666666666666667,13.0,14.0,13.666666666666666,165.82,-93.07,4,2017,15,Furnishings
2017-04-23,26,726.83,-4.47,0.24444444444444446,17.0,13.0,14.666666666666666,369.99,110.52,4,2017,16,Furnishings
2017-04-30,24,450.90999999999997,57.02,0.2,26.0,17.0,18.666666666666668,726.83,-4.47,4,2017,17,Furnishings
2017-05-07,9,332.03,-348.63,0.6,24.0,26.0,22.333333333333332,450.90999999999997,57.02,5,2017,18,Furnishings
2017-05-14,14,241.26000000000002,79.92,0.0,9.0,24.0,19.666666666666668,332.03,-348.63,5,2017,19,Furnishings
2017-05-21,14,606.05,88.44,0.19999999999999998,14.0,9.0,15.666666666666666,241.26000000000002,79.92,5,2017,20,Furnishings
2017-05-28,22,806.0400000000001,270.49,0.0,14.0,14.0,12.333333333333334,606.05,88.44,5,2017,21,Furnishings
2017-06-04,11,93.26,-47.02,0.2,22.0,14.0,16.666666666666668,806.0400000000001,270.49,6,2017,22,Furnishings
2017-06-11,16,129.87,1.9800000000000004,0.13333333333333333,11.0,22.0,15.666666666666666,93.26,-47.02,6,2017,23,Furnishings
2017-06-18,3,155.25,46.58,0.0,16.0,11.0,16.333333333333332,129.87,1.9800000000000004,6,2017,24,Furnishings
2017-06-25,15,383.71000000000004,80.66,0.1,3.0,16.0,10.0,155.25,46.58,6,2017,25,Furnishings
2017-07-02,15,733.88,85.4,0.13333333333333333,15.0,3.0,11.333333333333334,383.71000000000004,80.66,7,2017,26,Furnishings
2017-07-09,22,618.94,109.49000000000001,0.028571428571428574,15.0,15.0,11.0,733.88,85.4,7,2017,27,Furnishings
2017-07-16,26,865.84,251.44,0.08,22.0,15.0,17.333333333333332,618.94,109.49000000000001,7,2017,28,Furnishings
2017-07-23,12,209.41,31.6,0.19999999999999998,26.0,22.0,21.0,865.84,251.44,7,2017,29,Furnishings
2017-07-30,11,149.9,15.26,0.1,12.0,26.0,20.0,209.41,31.6,7,2017,30,Furnishings
2017-08-06,18,674.0999999999999,178.24,0.0,11.0,12.0,16.333333333333332,149.9,15.26,8,2017,31,Furnishings
2017-08-13,33,1049.84,332.13,0.08,18.0,11.0,13.666666666666666,674.0999999999999,178.24,8,2017,32,Furnishings
2017-08-20,12,221.16,46.34,0.12,33.0,18.0,20.666666666666668,1049.84,332.13,8,2017,33,Furnishings
2017-08-27,24,328.15,36.63999999999999,0.19999999999999998,12.0,33.0,21.0,221.16,46.34,8,2017,34,Furnishings
2017-09-03,9,173.12,45.31,0.19999999999999998,24.0,12.0,23.0,328.15,36.63999999999999,9,2017,35,Furnishings
2017-09-10,12,150.12,-10.06,0.3,9.0,24.0,15.0,173.12,45.31,9,2017,36,Furnishings
2017-09-17,46,916.67,199.53,0.125,12.0,9.0,15.0,150.12,-10.06,9,2017,37,Furnishings
2017-09-24,31,783.62,175.59,0.08571428571428573,46.0,12.0,22.333333333333332,916.67,199.53,9,2017,38,Furnishings
2017-10-01,16,110.39,34.41,0.1,31.0,46.0,29.666666666666668,783.62,175.59,10,2017,39,Furnishings
2017-10-08,16,239.7,53.67,0.13333333333333333,16.0,31.0,31.0,110.39,34.41,10,2017,40,Furnishings
2017-10-15,23,817.28,-372.53,0.225,16.0,16.0,21.0,239.7,53.67,10,2017,41,Furnishings
2017-10-22,24,693.5,201.02999999999997,0.1,23.0,16.0,18.333333333333332,817.28,-372.53,10,2017,42,Furnishings
2017-10-29,20,392.71000000000004,109.86,0.05,24.0,23.0,21.0,693.5,201.02999999999997,10,2017,43,Furnishings
2017-11-05,10,215.29,-2.7799999999999994,0.26666666666666666,20.0,24.0,22.333333333333332,392.71000000000004,109.86,11,2017,44,Furnishings
2017-11-12,15,268.42,-22.050000000000004,0.2,10.0,20.0,18.0,215.29,-2.7799999999999994,11,2017,45,Furnishings
2017-11-19,37,1927.9099999999999,411.75,0.09090909090909091,15.0,10.0,15.0,268.42,-22.050000000000004,11,2017,46,Furnishings
2017-11-26,38,578.8,180.74,0.09999999999999999,37.0,15.0,20.666666666666668,1927.9099999999999,411.75,11,2017,47,Furnishings
2017-12-03,36,2777.69,393.4,0.07500000000000001,38.0,37.0,30.0,578.8,180.74,12,2017,48,Furnishings
2017-12-10,18,172.56,49.83,0.13333333333333333,36.0,38.0,37.0,2777.69,393.4,12,2017,49,Furnishings
2017-12-17,28,809.3,-253.03000000000003,0.32499999999999996,18.0,36.0,30.666666666666668,172.56,49.83,12,2017,50,Furnishings
2017-12-24,28,476.77,118.46000000000001,0.06666666666666668,28.0,18.0,27.333333333333332,809.3,-253.03000000000003,12,2017,51,Furnishings
2017-12-31,20,182.41000000000003,53.33,0.2333333333333333,28.0,28.0,24.666666666666668,476.77,118.46000000000001,12,2017,52,Furnishings
2014-01-26,0,0.0,0.0,0.0,3.0,18.0,7.666666666666667,30.07,10.15,1,2014,4,Labels
2014-02-02,0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,2,2014,5,Labels
2014-02-09,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2014,6,Labels
2014-02-16,13,50.519999999999996,23.24,0.0,0.0,0.0,0.0,0.0,0.0,2,2014,7,Labels
2014-02-23,0,0.0,0.0,0.0,13.0,0.0,4.333333333333333,50.519999999999996,23.24,2,2014,8,Labels
2014-03-02,0,0.0,0.0,0.0,0.0,13.0,4.333333333333333,0.0,0.0,3,2014,9,Labels
2014-03-09,19,67.02,27.5,0.1,0.0,0.0,4.333333333333333,0.0,0.0,3,2014,10,Labels
2014-03-16,2,4.93,1.72,0.2,19.0,0.0,6.333333333333333,67.02,27.5,3,2014,11,Labels
2014-03-23,17,95.32000000000001,36.03,0.15000000000000002,2.0,19.0,7.0,4.93,1.72,3,2014,12,Labels
2014-03-30,8,63.15,31.2,0.0,17.0,2.0,12.666666666666666,95.32000000000001,36.03,3,2014,13,Labels
2014-04-06,9,30.68,13.34,0.1,8.0,17.0,9.0,63.15,31.2,4,2014,14,Labels
2014-04-13,12,51.519999999999996,24.13,0.0,9.0,8.0,11.333333333333334,30.68,13.34,4,2014,15,Labels
2014-04-20,0,0.0,0.0,0.0,12.0,9.0,9.666666666666666,51.519999999999996,24.13,4,2014,16,Labels
2014-04-27,0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,4,2014,17,Labels
2014-05-04,4,10.06,4.02,0.1,0.0,0.0,4.0,0.0,0.0,5,2014,18,Labels
2014-05-11,2,14.62,6.87,0.0,4.0,0.0,1.3333333333333333,10.06,4.02,5,2014,19,Labels
2014-05-18,0,0.0,0.0,0.0,2.0,4.0,2.0,14.62,6.87,5,2014,20,Labels
2014-05-25,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5,2014,21,Labels
2014-06-01,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,6,2014,22,Labels
2014-06-08,16,121.02,43.75,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,6,2014,23,Labels
2014-06-15,8,58.48,27.49,0.0,16.0,0.0,5.333333333333333,121.02,43.75,6,2014,24,Labels
2014-06-22,0,0.0,0.0,0.0,8.0,16.0,8.0,58.48,27.49,6,2014,25,Labels
2014-06-29,0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6,2014,26,Labels
2014-07-06,0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,7,2014,27,Labels
2014-07-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2014,28,Labels
2014-07-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2014,29,Labels
2014-07-27,13,162.89,76.56,0.0,0.0,0.0,0.0,0.0,0.0,7,2014,30,Labels
2014-08-03,0,0.0,0.0,0.0,13.0,0.0,4.333333333333333,162.89,76.56,8,2014,31,Labels
2014-08-10,0,0.0,0.0,0.0,0.0,13.0,4.333333333333333,0.0,0.0,8,2014,32,Labels
2014-08-17,12,39.41,12.8,0.2,0.0,0.0,4.333333333333333,0.0,0.0,8,2014,33,Labels
2014-08-24,0,0.0,0.0,0.0,12.0,0.0,4.0,39.41,12.8,8,2014,34,Labels
2014-08-31,0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,8,2014,35,Labels
2014-09-07,9,32.98,15.45,0.0,0.0,0.0,4.0,0.0,0.0,9,2014,36,Labels
2014-09-14,19,144.64,67.95,0.06666666666666667,9.0,0.0,3.0,32.98,15.45,9,2014,37,Labels
2014-09-21,17,105.95000000000002,46.92999999999999,0.06666666666666667,19.0,9.0,9.333333333333334,144.64,67.95,9,2014,38,Labels
2014-09-28,2,4.61,1.67,0.2,17.0,19.0,15.0,105.95000000000002,46.92999999999999,9,2014,39,Labels
2014-10-05,15,77.22999999999999,28.07,0.06666666666666667,2.0,17.0,12.666666666666666,4.61,1.67,10,2014,40,Labels
2014-10-12,13,531.39,259.19,0.0,15.0,2.0,11.333333333333334,77.22999999999999,28.07,10,2014,41,Labels
2014-10-19,5,18.75,9.0,0.0,13.0,15.0,10.0,531.39,259.19,10,2014,42,Labels
2014-10-26,1,24.42,7.94,0.2,5.0,13.0,11.0,18.75,9.0,10,2014,43,Labels
2014-11-02,3,14.94,6.87,0.0,1.0,5.0,6.333333333333333,24.42,7.94,11,2014,44,Labels
2014-11-09,5,14.4,7.06,0.0,3.0,1.0,3.0,14.94,6.87,11,2014,45,Labels
2014-11-16,3,12.53,5.84,0.0,5.0,3.0,3.0,14.4,7.06,11,2014,46,Labels
2014-11-23,10,56.14,24.26,0.06666666666666667,3.0,5.0,3.6666666666666665,12.53,5.84,11,2014,47,Labels
2014-11-30,24,184.59,86.63,0.08571428571428573,10.0,3.0,6.0,56.14,24.26,11,2014,48,Labels
2014-12-07,0,0.0,0.0,0.0,24.0,10.0,12.333333333333334,184.59,86.63,12,2014,49,Labels
2014-12-14,1,2.95,1.0,0.2,0.0,24.0,11.333333333333334,0.0,0.0,12,2014,50,Labels
2014-12-21,12,66.64,31.450000000000003,0.0,1.0,0.0,8.333333333333334,2.95,1.0,12,2014,51,Labels
2014-12-28,4,11.56,5.43,0.0,12.0,1.0,4.333333333333333,66.64,31.450000000000003,12,2014,52,Labels
2015-01-04,9,107.69999999999999,53.089999999999996,0.0,4.0,12.0,5.666666666666667,11.56,5.43,1,2015,1,Labels
2015-01-11,7,28.91,13.3,0.0,9.0,4.0,8.333333333333334,107.69999999999999,53.089999999999996,1,2015,2,Labels
2015-01-18,2,9.82,4.81,0.0,7.0,9.0,6.666666666666667,28.91,13.3,1,2015,3,Labels
2015-01-25,0,0.0,0.0,0.0,2.0,7.0,6.0,9.82,4.81,1,2015,4,Labels
2015-02-01,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2,2015,5,Labels
2015-02-08,3,8.86,2.99,0.2,0.0,0.0,0.6666666666666666,0.0,0.0,2,2015,6,Labels
2015-02-15,0,0.0,0.0,0.0,3.0,0.0,1.0,8.86,2.99,2,2015,7,Labels
2015-02-22,12,158.01,73.75,0.0,0.0,3.0,1.0,0.0,0.0,2,2015,8,Labels
2015-03-01,1,3.15,1.51,0.0,12.0,0.0,5.0,158.01,73.75,3,2015,9,Labels
2015-03-08,3,294.93,144.52,0.0,1.0,12.0,4.333333333333333,3.15,1.51,3,2015,10,Labels
2015-03-15,6,24.02,11.2,0.0,3.0,1.0,5.333333333333333,294.93,144.52,3,2015,11,Labels
2015-03-22,7,506.17,247.73000000000002,0.0,6.0,3.0,3.3333333333333335,24.02,11.2,3,2015,12,Labels
2015-03-29,0,0.0,0.0,0.0,7.0,6.0,5.333333333333333,506.17,247.73000000000002,3,2015,13,Labels
2015-04-05,0,0.0,0.0,0.0,0.0,7.0,4.333333333333333,0.0,0.0,4,2015,14,Labels
2015-04-12,2,7.38,3.47,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,4,2015,15,Labels
2015-04-19,9,97.11000000000001,45.64,0.0,2.0,0.0,0.6666666666666666,7.38,3.47,4,2015,16,Labels
2015-04-26,0,0.0,0.0,0.0,9.0,2.0,3.6666666666666665,97.11000000000001,45.64,4,2015,17,Labels
2015-05-03,0,0.0,0.0,0.0,0.0,9.0,3.6666666666666665,0.0,0.0,5,2015,18,Labels
2015-05-10,9,35.68,12.04,0.2,0.0,0.0,3.0,0.0,0.0,5,2015,19,Labels
2015-05-17,28,208.98000000000002,77.12,0.12000000000000002,9.0,0.0,3.0,35.68,12.04,5,2015,20,Labels
2015-05-24,2,8.26,3.8,0.0,28.0,9.0,12.333333333333334,208.98000000000002,77.12,5,2015,21,Labels
2015-05-31,15,47.09,21.25,0.05,2.0,28.0,13.0,8.26,3.8,5,2015,22,Labels
2015-06-07,0,0.0,0.0,0.0,15.0,2.0,15.0,47.09,21.25,6,2015,23,Labels
2015-06-14,6,50.46,20.19,0.1,0.0,15.0,5.666666666666667,0.0,0.0,6,2015,24,Labels
2015-06-21,2,5.9,1.99,0.2,6.0,0.0,7.0,50.46,20.19,6,2015,25,Labels
2015-06-28,2,4.61,1.67,0.2,2.0,6.0,2.6666666666666665,5.9,1.99,6,2015,26,Labels
2015-07-05,0,0.0,0.0,0.0,2.0,2.0,3.3333333333333335,4.61,1.67,7,2015,27,Labels
2015-07-12,3,27.669999999999998,12.979999999999999,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,7,2015,28,Labels
2015-07-19,3,6.26,2.04,0.2,3.0,0.0,1.6666666666666667,27.669999999999998,12.979999999999999,7,2015,29,Labels
2015-07-26,0,0.0,0.0,0.0,3.0,3.0,2.0,6.26,2.04,7,2015,30,Labels
2015-08-02,0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,8,2015,31,Labels
2015-08-09,3,9.0,3.15,0.2,0.0,0.0,1.0,0.0,0.0,8,2015,32,Labels
2015-08-16,1,5.04,1.64,0.2,3.0,0.0,1.0,9.0,3.15,8,2015,33,Labels
2015-08-23,3,8.64,4.23,0.0,1.0,3.0,1.3333333333333333,5.04,1.64,8,2015,34,Labels
